CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
6087-YPWHO,1,United States,California,Raymond,93653,"37.252057, -119.95783",37.252057,-119.95783,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,0,34,4613,,6122,numeric,Numeric: ID 6122,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3090-QFUVD,1,United States,California,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,0,31,2507,,6123,numeric,Numeric: ID 6123,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1722-LDZJS,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,Male,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,0,22,6050,,6124,numeric,Numeric: ID 6124,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1818-ESQMW,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,Female,No,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No,0,54,4384,,6125,numeric,Numeric: ID 6125,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7401-RUBNK,1,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,Female,No,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No,0,39,4809,,6126,numeric,Numeric: ID 6126,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0506-YLVKJ,1,United States,California,Sultana,93666,"36.545353, -119.338535",36.545353,-119.338535,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,917.45,No,0,35,3136,,6127,numeric,Numeric: ID 6127,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
8661-BOYNW,1,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,0,44,5046,,6128,numeric,Numeric: ID 6128,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
4815-GBTCD,1,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,Female,No,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,0,31,3891,,6129,numeric,Numeric: ID 6129,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2805-AUFQN,1,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,0,20,3875,,6130,numeric,Numeric: ID 6130,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
0980-PVMRC,1,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,Female,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No,0,35,2819,,6131,numeric,Numeric: ID 6131,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7233-DRTRF,1,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,0,43,5096,,6132,numeric,Numeric: ID 6132,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3873-NFTGI,1,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,Male,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,0,68,3520,,6133,numeric,Numeric: ID 6133,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1162-ECVII,1,United States,California,Fresno,93704,"36.799648, -119.801247",36.799648,-119.801247,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No,0,53,4265,,6134,numeric,Numeric: ID 6134,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
7048-GXDAY,1,United States,California,Fresno,93705,"36.78724, -119.827813",36.78724,-119.827813,Male,No,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No,0,66,4111,,6135,numeric,Numeric: ID 6135,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
8571-ZCMCX,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Female,No,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,0,48,3248,,6136,numeric,Numeric: ID 6136,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1169-WCVAK,1,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Male,No,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,0,63,4600,,6137,numeric,Numeric: ID 6137,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7129-CAKJW,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,Female,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No,0,27,3443,,6138,numeric,Numeric: ID 6138,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8695-ARGXZ,1,United States,California,Fresno,93722,"36.78979, -119.929894",36.78979,-119.929894,Male,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,0,22,5381,,6139,numeric,Numeric: ID 6139,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3570-YUEKJ,1,United States,California,Fresno,93725,"36.623632, -119.741322",36.623632,-119.741322,Female,No,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,0,43,3637,,6140,numeric,Numeric: ID 6140,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1555-HAPSU,1,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,Female,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,0,59,5471,,6141,numeric,Numeric: ID 6141,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1697-NVVGY,1,United States,California,Fresno,93728,"36.757345, -119.818274",36.757345,-119.818274,Male,Yes,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,0,22,4533,,6142,numeric,Numeric: ID 6142,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8464-EETCQ,1,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,Male,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,0,58,6466,,6143,numeric,Numeric: ID 6143,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2419-FSORS,1,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,No,0,33,4394,,6144,numeric,Numeric: ID 6144,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
8132-YPVBX,1,United States,California,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,Female,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No,0,80,3291,,6145,numeric,Numeric: ID 6145,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6754-LZUKA,1,United States,California,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,0,64,4161,,6146,numeric,Numeric: ID 6146,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
8099-MZPUJ,1,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,Male,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,0,57,3922,,6147,numeric,Numeric: ID 6147,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
0787-LHDYT,1,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.6386,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No,0,64,5667,,6148,numeric,Numeric: ID 6148,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
0374-IOEGQ,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,0,74,3122,,6149,numeric,Numeric: ID 6149,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3197-NNYNB,1,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,0,28,5649,,6150,numeric,Numeric: ID 6150,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3396-DKDEL,1,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250,No,0,80,4388,,6151,numeric,Numeric: ID 6151,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1752-OZXFY,1,United States,California,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,Male,No,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No,0,63,5488,,6152,numeric,Numeric: ID 6152,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9066-QRSDU,1,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,0,25,5418,,6153,numeric,Numeric: ID 6153,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
9112-WSNPU,1,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,Female,Yes,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419,No,0,45,5873,,6154,numeric,Numeric: ID 6154,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9867-NNXLC,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,0,44,5555,,6155,numeric,Numeric: ID 6155,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5321-NTRKC,1,United States,California,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,Male,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No,0,56,6236,,6156,numeric,Numeric: ID 6156,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3161-GETRM,1,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,Male,No,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097,No,0,59,4648,,6157,numeric,Numeric: ID 6157,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
0402-OAMEN,1,United States,California,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No,0,64,5335,,6158,numeric,Numeric: ID 6158,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
6933-VLYFX,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,Male,No,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,0,37,4337,,6159,numeric,Numeric: ID 6159,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6754-WKSHP,1,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712,Male,No,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No,0,47,5915,,6160,numeric,Numeric: ID 6160,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
4976-LNFVV,1,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,Male,Yes,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,0,20,4615,,6161,numeric,Numeric: ID 6161,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5055-MGMGF,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,53,5313,,6162,numeric,Numeric: ID 6162,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
4641-FROLU,1,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,Female,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,602.9,No,0,30,4453,,6163,numeric,Numeric: ID 6163,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2862-JVEOY,1,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,0,41,5322,,6164,numeric,Numeric: ID 6164,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2969-QWUBZ,1,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,Female,No,No,No,2,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No,0,58,2580,,6165,numeric,Numeric: ID 6165,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9822-BIIGN,1,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No,0,52,4903,,6166,numeric,Numeric: ID 6166,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2077-MPJQO,1,United States,California,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,No,0,41,3533,,6167,numeric,Numeric: ID 6167,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1534-OULXE,1,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,0,46,4577,,6168,numeric,Numeric: ID 6168,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2971-SGAFL,1,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,Female,No,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No,0,79,5631,,6169,numeric,Numeric: ID 6169,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1480-IVEVR,1,United States,California,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No,0,60,2300,,6170,numeric,Numeric: ID 6170,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2905-KFQUV,1,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No,0,39,5748,,6171,numeric,Numeric: ID 6171,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3370-HXOPH,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,257.6,No,0,25,2650,,6172,numeric,Numeric: ID 6172,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9391-YZEJW,1,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,No,0,25,4778,,6173,numeric,Numeric: ID 6173,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
9958-MEKUC,1,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,7517.7,No,0,26,4495,,6174,numeric,Numeric: ID 6174,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
0281-CNTZX,1,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,Male,No,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No,0,74,5151,,6175,numeric,Numeric: ID 6175,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
4118-CEVPF,1,United States,California,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No,0,35,2125,,6176,numeric,Numeric: ID 6176,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
9114-VEPUF,1,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,Male,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,No,0,61,6139,,6177,numeric,Numeric: ID 6177,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
7876-BEUTG,1,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No,0,57,2577,,6178,numeric,Numeric: ID 6178,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2338-BQEZT,1,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,Female,No,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No,0,44,6250,,6179,numeric,Numeric: ID 6179,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9873-MNDKV,1,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No,0,64,4492,,6180,numeric,Numeric: ID 6180,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8241-JUIQO,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Female,No,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,No,0,26,4559,,6181,numeric,Numeric: ID 6181,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2194-IIQOF,1,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,No,0,30,4658,,6182,numeric,Numeric: ID 6182,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
9631-RXVJM,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,677.9,No,0,77,2682,,6183,numeric,Numeric: ID 6183,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
9584-EXCDZ,1,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,Female,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No,0,53,3650,,6184,numeric,Numeric: ID 6184,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5093-FEGLU,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009,Female,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No,0,28,4159,,6185,numeric,Numeric: ID 6185,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2621-UDNLU,1,United States,California,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,Female,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,72,No,0,56,5867,,6186,numeric,Numeric: ID 6186,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
7526-IVLYU,1,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No,0,55,4852,,6187,numeric,Numeric: ID 6187,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2428-HYUNX,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,Yes,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No,0,42,4975,,6188,numeric,Numeric: ID 6188,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
9214-EKVXR,1,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44,No,0,75,4138,,6189,numeric,Numeric: ID 6189,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3410-MHHUM,1,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,Female,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No,0,73,5019,,6190,numeric,Numeric: ID 6190,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2122-YWVYA,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,0,53,4792,,6191,numeric,Numeric: ID 6191,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2296-DKZFP,1,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,Female,No,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,0,32,6308,,6192,numeric,Numeric: ID 6192,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
